Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Sex,Sex Code,Count,age_group
Lung and Bronchus,22030,South Dakota,46,2014,2014,Male,M,89,45 to 64
Lung and Bronchus,22030,South Dakota,46,2015,2015,Female,F,85,45 to 64
Lung and Bronchus,22030,South Dakota,46,2015,2015,Male,M,78,45 to 64
Lung and Bronchus,22030,South Dakota,46,2016,2016,Female,F,90,45 to 64
Lung and Bronchus,22030,South Dakota,46,2016,2016,Male,M,71,45 to 64
Lung and Bronchus,22030,South Dakota,46,2017,2017,Female,F,84,45 to 64
Lung and Bronchus,22030,South Dakota,46,2017,2017,Male,M,74,45 to 64
Lung and Bronchus,22030,South Dakota,46,2018,2018,Female,F,77,45 to 64
Lung and Bronchus,22030,South Dakota,46,2018,2018,Male,M,80,45 to 64
Lung and Bronchus,22030,Tennessee,47,2014,2014,Female,F,904,45 to 64
Lung and Bronchus,22030,Tennessee,47,2014,2014,Male,M,1089,45 to 64
Lung and Bronchus,22030,Tennessee,47,2015,2015,Female,F,958,45 to 64
Lung and Bronchus,22030,Tennessee,47,2015,2015,Male,M,1109,45 to 64
Lung and Bronchus,22030,Tennessee,47,2016,2016,Female,F,906,45 to 64
Lung and Bronchus,22030,Tennessee,47,2016,2016,Male,M,1117,45 to 64
Lung and Bronchus,22030,Tennessee,47,2017,2017,Female,F,964,45 to 64
Lung and Bronchus,22030,Tennessee,47,2017,2017,Male,M,1048,45 to 64
Lung and Bronchus,22030,Tennessee,47,2018,2018,Female,F,999,45 to 64
Lung and Bronchus,22030,Tennessee,47,2018,2018,Male,M,1028,45 to 64
Lung and Bronchus,22030,Texas,48,2014,2014,Female,F,1724,45 to 64
Lung and Bronchus,22030,Texas,48,2014,2014,Male,M,2164,45 to 64
Lung and Bronchus,22030,Texas,48,2015,2015,Female,F,1765,45 to 64
Lung and Bronchus,22030,Texas,48,2015,2015,Male,M,2148,45 to 64
Lung and Bronchus,22030,Texas,48,2016,2016,Female,F,1824,45 to 64
Lung and Bronchus,22030,Texas,48,2016,2016,Male,M,2097,45 to 64
Lung and Bronchus,22030,Texas,48,2017,2017,Female,F,1815,45 to 64
Lung and Bronchus,22030,Texas,48,2017,2017,Male,M,2005,45 to 64
Lung and Bronchus,22030,Texas,48,2018,2018,Female,F,1772,45 to 64
Lung and Bronchus,22030,Texas,48,2018,2018,Male,M,1968,45 to 64
Lung and Bronchus,22030,Utah,49,2014,2014,Female,F,95,45 to 64
Lung and Bronchus,22030,Utah,49,2014,2014,Male,M,95,45 to 64
Lung and Bronchus,22030,Utah,49,2015,2015,Female,F,85,45 to 64
Lung and Bronchus,22030,Utah,49,2015,2015,Male,M,99,45 to 64
Lung and Bronchus,22030,Utah,49,2016,2016,Female,F,94,45 to 64
Lung and Bronchus,22030,Utah,49,2016,2016,Male,M,101,45 to 64
Lung and Bronchus,22030,Utah,49,2017,2017,Female,F,93,45 to 64
Lung and Bronchus,22030,Utah,49,2017,2017,Male,M,86,45 to 64
Lung and Bronchus,22030,Utah,49,2018,2018,Female,F,97,45 to 64
Lung and Bronchus,22030,Utah,49,2018,2018,Male,M,97,45 to 64
Lung and Bronchus,22030,Vermont,50,2014,2014,Female,F,68,45 to 64
Lung and Bronchus,22030,Vermont,50,2014,2014,Male,M,88,45 to 64
Lung and Bronchus,22030,Vermont,50,2015,2015,Female,F,93,45 to 64
Lung and Bronchus,22030,Vermont,50,2015,2015,Male,M,88,45 to 64
Lung and Bronchus,22030,Vermont,50,2016,2016,Female,F,77,45 to 64
Lung and Bronchus,22030,Vermont,50,2016,2016,Male,M,78,45 to 64
Lung and Bronchus,22030,Vermont,50,2017,2017,Female,F,76,45 to 64
Lung and Bronchus,22030,Vermont,50,2017,2017,Male,M,83,45 to 64
Lung and Bronchus,22030,Vermont,50,2018,2018,Female,F,80,45 to 64
Lung and Bronchus,22030,Vermont,50,2018,2018,Male,M,102,45 to 64
Lung and Bronchus,22030,Virginia,51,2014,2014,Female,F,749,45 to 64
Lung and Bronchus,22030,Virginia,51,2014,2014,Male,M,865,45 to 64
Lung and Bronchus,22030,Virginia,51,2015,2015,Female,F,826,45 to 64
Lung and Bronchus,22030,Virginia,51,2015,2015,Male,M,874,45 to 64
Lung and Bronchus,22030,Virginia,51,2016,2016,Female,F,847,45 to 64
Lung and Bronchus,22030,Virginia,51,2016,2016,Male,M,950,45 to 64
Lung and Bronchus,22030,Virginia,51,2017,2017,Female,F,782,45 to 64
Lung and Bronchus,22030,Virginia,51,2017,2017,Male,M,806,45 to 64
Lung and Bronchus,22030,Virginia,51,2018,2018,Female,F,792,45 to 64
Lung and Bronchus,22030,Virginia,51,2018,2018,Male,M,778,45 to 64
Lung and Bronchus,22030,Washington,53,2014,2014,Female,F,615,45 to 64
Lung and Bronchus,22030,Washington,53,2014,2014,Male,M,586,45 to 64
Lung and Bronchus,22030,Washington,53,2015,2015,Female,F,554,45 to 64
Lung and Bronchus,22030,Washington,53,2015,2015,Male,M,677,45 to 64
Lung and Bronchus,22030,Washington,53,2016,2016,Female,F,647,45 to 64
Lung and Bronchus,22030,Washington,53,2016,2016,Male,M,606,45 to 64
Lung and Bronchus,22030,Washington,53,2017,2017,Female,F,610,45 to 64
Lung and Bronchus,22030,Washington,53,2017,2017,Male,M,579,45 to 64
Lung and Bronchus,22030,Washington,53,2018,2018,Female,F,632,45 to 64
Lung and Bronchus,22030,Washington,53,2018,2018,Male,M,548,45 to 64
Lung and Bronchus,22030,West Virginia,54,2014,2014,Female,F,312,45 to 64
Lung and Bronchus,22030,West Virginia,54,2014,2014,Male,M,362,45 to 64
Lung and Bronchus,22030,West Virginia,54,2015,2015,Female,F,330,45 to 64
Lung and Bronchus,22030,West Virginia,54,2015,2015,Male,M,394,45 to 64
Lung and Bronchus,22030,West Virginia,54,2016,2016,Female,F,321,45 to 64
Lung and Bronchus,22030,West Virginia,54,2016,2016,Male,M,361,45 to 64
Lung and Bronchus,22030,West Virginia,54,2017,2017,Female,F,351,45 to 64
Lung and Bronchus,22030,West Virginia,54,2017,2017,Male,M,390,45 to 64
Lung and Bronchus,22030,West Virginia,54,2018,2018,Female,F,341,45 to 64
Lung and Bronchus,22030,West Virginia,54,2018,2018,Male,M,334,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2014,2014,Female,F,562,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2014,2014,Male,M,637,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2015,2015,Female,F,578,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2015,2015,Male,M,661,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2016,2016,Female,F,608,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2016,2016,Male,M,655,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2017,2017,Female,F,618,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2017,2017,Male,M,636,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2018,2018,Female,F,629,45 to 64
Lung and Bronchus,22030,Wisconsin,55,2018,2018,Male,M,625,45 to 64
Lung and Bronchus,22030,Wyoming,56,2014,2014,Female,F,48,45 to 64
Lung and Bronchus,22030,Wyoming,56,2014,2014,Male,M,43,45 to 64
Lung and Bronchus,22030,Wyoming,56,2015,2015,Female,F,41,45 to 64
Lung and Bronchus,22030,Wyoming,56,2015,2015,Male,M,44,45 to 64
Lung and Bronchus,22030,Wyoming,56,2016,2016,Female,F,46,45 to 64
Lung and Bronchus,22030,Wyoming,56,2016,2016,Male,M,48,45 to 64
Lung and Bronchus,22030,Wyoming,56,2017,2017,Female,F,35,45 to 64
Lung and Bronchus,22030,Wyoming,56,2017,2017,Male,M,38,45 to 64
Lung and Bronchus,22030,Wyoming,56,2018,2018,Female,F,33,45 to 64
Lung and Bronchus,22030,Wyoming,56,2018,2018,Male,M,39,45 to 64
Melanoma of the Skin,25010,Alabama,1,2014,2014,Female,F,170,45 to 64
Melanoma of the Skin,25010,Alabama,1,2014,2014,Male,M,215,45 to 64
Melanoma of the Skin,25010,Alabama,1,2015,2015,Female,F,189,45 to 64
Melanoma of the Skin,25010,Alabama,1,2015,2015,Male,M,275,45 to 64
Melanoma of the Skin,25010,Alabama,1,2016,2016,Female,F,213,45 to 64
Melanoma of the Skin,25010,Alabama,1,2016,2016,Male,M,277,45 to 64
Melanoma of the Skin,25010,Alabama,1,2017,2017,Female,F,217,45 to 64
Melanoma of the Skin,25010,Alabama,1,2017,2017,Male,M,248,45 to 64
Melanoma of the Skin,25010,Alabama,1,2018,2018,Female,F,245,45 to 64
Melanoma of the Skin,25010,Alabama,1,2018,2018,Male,M,242,45 to 64
Melanoma of the Skin,25010,Alaska,2,2014,2014,Female,F,22,45 to 64
Melanoma of the Skin,25010,Alaska,2,2014,2014,Male,M,23,45 to 64
Melanoma of the Skin,25010,Alaska,2,2015,2015,Female,F,21,45 to 64
Melanoma of the Skin,25010,Alaska,2,2015,2015,Male,M,0,45 to 64
Melanoma of the Skin,25010,Alaska,2,2016,2016,Female,F,22,45 to 64
Melanoma of the Skin,25010,Alaska,2,2016,2016,Male,M,17,45 to 64
Melanoma of the Skin,25010,Alaska,2,2017,2017,Female,F,17,45 to 64
Melanoma of the Skin,25010,Alaska,2,2017,2017,Male,M,0,45 to 64
Melanoma of the Skin,25010,Alaska,2,2018,2018,Female,F,22,45 to 64
Melanoma of the Skin,25010,Alaska,2,2018,2018,Male,M,33,45 to 64
Melanoma of the Skin,25010,Arizona,4,2014,2014,Female,F,217,45 to 64
Melanoma of the Skin,25010,Arizona,4,2014,2014,Male,M,335,45 to 64
Melanoma of the Skin,25010,Arizona,4,2015,2015,Female,F,239,45 to 64
Melanoma of the Skin,25010,Arizona,4,2015,2015,Male,M,356,45 to 64
Melanoma of the Skin,25010,Arizona,4,2016,2016,Female,F,319,45 to 64
Melanoma of the Skin,25010,Arizona,4,2016,2016,Male,M,390,45 to 64
Melanoma of the Skin,25010,Arizona,4,2017,2017,Female,F,294,45 to 64
Melanoma of the Skin,25010,Arizona,4,2017,2017,Male,M,470,45 to 64
Melanoma of the Skin,25010,Arizona,4,2018,2018,Female,F,337,45 to 64
Melanoma of the Skin,25010,Arizona,4,2018,2018,Male,M,462,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2014,2014,Female,F,112,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2014,2014,Male,M,138,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2015,2015,Female,F,101,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2015,2015,Male,M,146,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2016,2016,Female,F,124,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2016,2016,Male,M,127,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2017,2017,Female,F,134,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2017,2017,Male,M,162,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2018,2018,Female,F,124,45 to 64
Melanoma of the Skin,25010,Arkansas,5,2018,2018,Male,M,143,45 to 64
Melanoma of the Skin,25010,California,6,2014,2014,Female,F,1531,45 to 64
Melanoma of the Skin,25010,California,6,2014,2014,Male,M,2025,45 to 64
Melanoma of the Skin,25010,California,6,2015,2015,Female,F,1574,45 to 64
Melanoma of the Skin,25010,California,6,2015,2015,Male,M,1983,45 to 64
Melanoma of the Skin,25010,California,6,2016,2016,Female,F,1460,45 to 64
Melanoma of the Skin,25010,California,6,2016,2016,Male,M,1972,45 to 64
Melanoma of the Skin,25010,California,6,2017,2017,Female,F,1494,45 to 64
Melanoma of the Skin,25010,California,6,2017,2017,Male,M,1945,45 to 64
Melanoma of the Skin,25010,California,6,2018,2018,Female,F,1431,45 to 64
Melanoma of the Skin,25010,California,6,2018,2018,Male,M,1891,45 to 64
Melanoma of the Skin,25010,Colorado,8,2014,2014,Female,F,204,45 to 64
Melanoma of the Skin,25010,Colorado,8,2014,2014,Male,M,268,45 to 64
Melanoma of the Skin,25010,Colorado,8,2015,2015,Female,F,218,45 to 64
Melanoma of the Skin,25010,Colorado,8,2015,2015,Male,M,285,45 to 64
Melanoma of the Skin,25010,Colorado,8,2016,2016,Female,F,237,45 to 64
Melanoma of the Skin,25010,Colorado,8,2016,2016,Male,M,280,45 to 64
Melanoma of the Skin,25010,Colorado,8,2017,2017,Female,F,230,45 to 64
Melanoma of the Skin,25010,Colorado,8,2017,2017,Male,M,252,45 to 64
Melanoma of the Skin,25010,Colorado,8,2018,2018,Female,F,213,45 to 64
Melanoma of the Skin,25010,Colorado,8,2018,2018,Male,M,263,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2014,2014,Female,F,161,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2014,2014,Male,M,178,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2015,2015,Female,F,122,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2015,2015,Male,M,190,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2016,2016,Female,F,138,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2016,2016,Male,M,180,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2017,2017,Female,F,141,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2017,2017,Male,M,180,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2018,2018,Female,F,117,45 to 64
Melanoma of the Skin,25010,Connecticut,9,2018,2018,Male,M,149,45 to 64
Melanoma of the Skin,25010,Delaware,10,2014,2014,Female,F,44,45 to 64
Melanoma of the Skin,25010,Delaware,10,2014,2014,Male,M,71,45 to 64
Melanoma of the Skin,25010,Delaware,10,2015,2015,Female,F,61,45 to 64
Melanoma of the Skin,25010,Delaware,10,2015,2015,Male,M,72,45 to 64
Melanoma of the Skin,25010,Delaware,10,2016,2016,Female,F,52,45 to 64
Melanoma of the Skin,25010,Delaware,10,2016,2016,Male,M,54,45 to 64
Melanoma of the Skin,25010,Delaware,10,2017,2017,Female,F,45,45 to 64
Melanoma of the Skin,25010,Delaware,10,2017,2017,Male,M,57,45 to 64
Melanoma of the Skin,25010,Delaware,10,2018,2018,Female,F,43,45 to 64
Melanoma of the Skin,25010,Delaware,10,2018,2018,Male,M,64,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2014,2014,Female,F,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2014,2014,Male,M,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2015,2015,Female,F,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2015,2015,Male,M,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2016,2016,Female,F,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2016,2016,Male,M,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2017,2017,Female,F,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2017,2017,Male,M,16,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2018,2018,Female,F,0,45 to 64
Melanoma of the Skin,25010,District of Columbia,11,2018,2018,Male,M,0,45 to 64
Melanoma of the Skin,25010,Florida,12,2014,2014,Female,F,837,45 to 64
Melanoma of the Skin,25010,Florida,12,2014,2014,Male,M,1136,45 to 64
Melanoma of the Skin,25010,Florida,12,2015,2015,Female,F,854,45 to 64
Melanoma of the Skin,25010,Florida,12,2015,2015,Male,M,1236,45 to 64
Melanoma of the Skin,25010,Florida,12,2016,2016,Female,F,848,45 to 64
Melanoma of the Skin,25010,Florida,12,2016,2016,Male,M,1279,45 to 64
Melanoma of the Skin,25010,Florida,12,2017,2017,Female,F,959,45 to 64
Melanoma of the Skin,25010,Florida,12,2017,2017,Male,M,1275,45 to 64
Melanoma of the Skin,25010,Florida,12,2018,2018,Female,F,947,45 to 64
Melanoma of the Skin,25010,Florida,12,2018,2018,Male,M,1189,45 to 64
Melanoma of the Skin,25010,Georgia,13,2014,2014,Female,F,475,45 to 64
Melanoma of the Skin,25010,Georgia,13,2014,2014,Male,M,641,45 to 64
Melanoma of the Skin,25010,Georgia,13,2015,2015,Female,F,528,45 to 64
Melanoma of the Skin,25010,Georgia,13,2015,2015,Male,M,623,45 to 64
Melanoma of the Skin,25010,Georgia,13,2016,2016,Female,F,478,45 to 64
Melanoma of the Skin,25010,Georgia,13,2016,2016,Male,M,607,45 to 64
Melanoma of the Skin,25010,Georgia,13,2017,2017,Female,F,485,45 to 64
Melanoma of the Skin,25010,Georgia,13,2017,2017,Male,M,650,45 to 64
Melanoma of the Skin,25010,Georgia,13,2018,2018,Female,F,478,45 to 64
Melanoma of the Skin,25010,Georgia,13,2018,2018,Male,M,615,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2014,2014,Female,F,62,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2014,2014,Male,M,73,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2015,2015,Female,F,57,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2015,2015,Male,M,85,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2016,2016,Female,F,65,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2016,2016,Male,M,74,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2017,2017,Female,F,52,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2017,2017,Male,M,79,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2018,2018,Female,F,53,45 to 64
Melanoma of the Skin,25010,Hawaii,15,2018,2018,Male,M,96,45 to 64
Melanoma of the Skin,25010,Idaho,16,2014,2014,Female,F,89,45 to 64
Melanoma of the Skin,25010,Idaho,16,2014,2014,Male,M,104,45 to 64
Melanoma of the Skin,25010,Idaho,16,2015,2015,Female,F,80,45 to 64
Melanoma of the Skin,25010,Idaho,16,2015,2015,Male,M,98,45 to 64
Melanoma of the Skin,25010,Idaho,16,2016,2016,Female,F,90,45 to 64
Melanoma of the Skin,25010,Idaho,16,2016,2016,Male,M,101,45 to 64
Melanoma of the Skin,25010,Idaho,16,2017,2017,Female,F,71,45 to 64
Melanoma of the Skin,25010,Idaho,16,2017,2017,Male,M,114,45 to 64
Melanoma of the Skin,25010,Idaho,16,2018,2018,Female,F,76,45 to 64
Melanoma of the Skin,25010,Idaho,16,2018,2018,Male,M,117,45 to 64
Melanoma of the Skin,25010,Illinois,17,2014,2014,Female,F,461,45 to 64
Melanoma of the Skin,25010,Illinois,17,2014,2014,Male,M,547,45 to 64
Melanoma of the Skin,25010,Illinois,17,2015,2015,Female,F,541,45 to 64
Melanoma of the Skin,25010,Illinois,17,2015,2015,Male,M,579,45 to 64
Melanoma of the Skin,25010,Illinois,17,2016,2016,Female,F,599,45 to 64
Melanoma of the Skin,25010,Illinois,17,2016,2016,Male,M,634,45 to 64
Melanoma of the Skin,25010,Illinois,17,2017,2017,Female,F,522,45 to 64
Melanoma of the Skin,25010,Illinois,17,2017,2017,Male,M,707,45 to 64
Melanoma of the Skin,25010,Illinois,17,2018,2018,Female,F,544,45 to 64
Melanoma of the Skin,25010,Illinois,17,2018,2018,Male,M,613,45 to 64
Melanoma of the Skin,25010,Indiana,18,2014,2014,Female,F,260,45 to 64
Melanoma of the Skin,25010,Indiana,18,2014,2014,Male,M,336,45 to 64
Melanoma of the Skin,25010,Indiana,18,2015,2015,Female,F,307,45 to 64
Melanoma of the Skin,25010,Indiana,18,2015,2015,Male,M,357,45 to 64
Melanoma of the Skin,25010,Indiana,18,2016,2016,Female,F,324,45 to 64
Melanoma of the Skin,25010,Indiana,18,2016,2016,Male,M,336,45 to 64
Melanoma of the Skin,25010,Indiana,18,2017,2017,Female,F,276,45 to 64
Melanoma of the Skin,25010,Indiana,18,2017,2017,Male,M,338,45 to 64
Melanoma of the Skin,25010,Indiana,18,2018,2018,Female,F,297,45 to 64
Melanoma of the Skin,25010,Indiana,18,2018,2018,Male,M,305,45 to 64
Melanoma of the Skin,25010,Iowa,19,2014,2014,Female,F,142,45 to 64
Melanoma of the Skin,25010,Iowa,19,2014,2014,Male,M,192,45 to 64
Melanoma of the Skin,25010,Iowa,19,2015,2015,Female,F,178,45 to 64
Melanoma of the Skin,25010,Iowa,19,2015,2015,Male,M,178,45 to 64
Melanoma of the Skin,25010,Iowa,19,2016,2016,Female,F,196,45 to 64
Melanoma of the Skin,25010,Iowa,19,2016,2016,Male,M,190,45 to 64
Melanoma of the Skin,25010,Iowa,19,2017,2017,Female,F,172,45 to 64
Melanoma of the Skin,25010,Iowa,19,2017,2017,Male,M,187,45 to 64
Melanoma of the Skin,25010,Iowa,19,2018,2018,Female,F,197,45 to 64
Melanoma of the Skin,25010,Iowa,19,2018,2018,Male,M,163,45 to 64
Melanoma of the Skin,25010,Kansas,20,2014,2014,Female,F,133,45 to 64
Melanoma of the Skin,25010,Kansas,20,2014,2014,Male,M,155,45 to 64
Melanoma of the Skin,25010,Kansas,20,2015,2015,Female,F,130,45 to 64
Melanoma of the Skin,25010,Kansas,20,2015,2015,Male,M,184,45 to 64
Melanoma of the Skin,25010,Kansas,20,2016,2016,Female,F,146,45 to 64
Melanoma of the Skin,25010,Kansas,20,2016,2016,Male,M,173,45 to 64
Melanoma of the Skin,25010,Kansas,20,2017,2017,Female,F,168,45 to 64
Melanoma of the Skin,25010,Kansas,20,2017,2017,Male,M,194,45 to 64
Melanoma of the Skin,25010,Kansas,20,2018,2018,Female,F,114,45 to 64
Melanoma of the Skin,25010,Kansas,20,2018,2018,Male,M,159,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2014,2014,Female,F,231,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2014,2014,Male,M,258,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2015,2015,Female,F,253,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2015,2015,Male,M,278,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2016,2016,Female,F,270,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2016,2016,Male,M,291,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2017,2017,Female,F,261,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2017,2017,Male,M,277,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2018,2018,Female,F,262,45 to 64
Melanoma of the Skin,25010,Kentucky,21,2018,2018,Male,M,302,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2014,2014,Female,F,120,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2014,2014,Male,M,189,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2015,2015,Female,F,139,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2015,2015,Male,M,218,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2016,2016,Female,F,130,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2016,2016,Male,M,175,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2017,2017,Female,F,166,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2017,2017,Male,M,191,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2018,2018,Female,F,135,45 to 64
Melanoma of the Skin,25010,Louisiana,22,2018,2018,Male,M,240,45 to 64
Melanoma of the Skin,25010,Maine,23,2014,2014,Female,F,78,45 to 64
Melanoma of the Skin,25010,Maine,23,2014,2014,Male,M,80,45 to 64
Melanoma of the Skin,25010,Maine,23,2015,2015,Female,F,102,45 to 64
Melanoma of the Skin,25010,Maine,23,2015,2015,Male,M,80,45 to 64
Melanoma of the Skin,25010,Maine,23,2016,2016,Female,F,84,45 to 64
Melanoma of the Skin,25010,Maine,23,2016,2016,Male,M,86,45 to 64
Melanoma of the Skin,25010,Maine,23,2017,2017,Female,F,96,45 to 64
Melanoma of the Skin,25010,Maine,23,2017,2017,Male,M,81,45 to 64
Melanoma of the Skin,25010,Maine,23,2018,2018,Female,F,95,45 to 64
Melanoma of the Skin,25010,Maine,23,2018,2018,Male,M,76,45 to 64
Melanoma of the Skin,25010,Maryland,24,2014,2014,Female,F,233,45 to 64
Melanoma of the Skin,25010,Maryland,24,2014,2014,Male,M,301,45 to 64
Melanoma of the Skin,25010,Maryland,24,2015,2015,Female,F,283,45 to 64
Melanoma of the Skin,25010,Maryland,24,2015,2015,Male,M,363,45 to 64
Melanoma of the Skin,25010,Maryland,24,2016,2016,Female,F,288,45 to 64
Melanoma of the Skin,25010,Maryland,24,2016,2016,Male,M,310,45 to 64
Melanoma of the Skin,25010,Maryland,24,2017,2017,Female,F,317,45 to 64
Melanoma of the Skin,25010,Maryland,24,2017,2017,Male,M,358,45 to 64
Melanoma of the Skin,25010,Maryland,24,2018,2018,Female,F,259,45 to 64
Melanoma of the Skin,25010,Maryland,24,2018,2018,Male,M,318,45 to 64
Melanoma of the Skin,25010,Massachusetts,25,2014,2014,Female,F,268,45 to 64
